Please rephrase the text	Positive
I am a doula located in St. Paul, Minnesota, and I want to offer support and reassurance to a woman who is 38 weeks pregnant and hoping for a vaginal birth after cesarean (VBAC). She is feeling anxious and overwhelmed because she lacks knowledge and information about the process.	0
"I'm seeking guidance and support. I am almost at my due date, which is only 11 days away. This will be my third child, and both of my previous births were delivered via c-sections. http://fb.me/6AG0s0ja0"	0
I reached 36 weeks of pregnancy and was recently informed that I am considered full term.	0
My infant's weight at birth was 4 pounds 12 ounces, and after 3 weeks, he now weighs 6 pounds 14 ounces.	0
I can't believe I'm already nearing 37 weeks! It's hard to believe that in just 2 days, I will be considered full term.	0
I would love to attend, but it falls just two weeks before my expected delivery date.	0
My birthday is just 10 days away and I'm really excited! Also, my due date is in 1 month and 7 days, and I can't wait to meet my little one. I'm so filled with love and anticipation! <3333	0
My nephew was born at a weight of 6 pounds 13 ounces, while my niece came into the world at 5 pounds 11 ounces. They were healthy and well-nourished.	0
My husband and I have become very attached to a baby name for our upcoming arrival. I am currently 39 weeks pregnant and we are absolutely in love with the name.	0
"Can someone assist me? I'm currently 38 weeks pregnant with our fifth baby and have recently been diagnosed with Polyhydramnios, which is an excessive amount of amniotic fluid in the womb. I'm in desperate need of help and advice. Please, someone help me!"	0
"Today is Twinning Tuesday! These adorable twins, born on July 24th, 2014, weighing 6lbs9oz and 5lbs1oz, are almost 5 months old now. They are growing fast and looking absolutely precious."	0
We are overjoyed to announce that our sister-in-law has given birth to her baby! Emily Claire arrived on January 22nd at 8:44pm, weighing 8 pounds and 4 ounces. We are incredibly grateful for this beautiful addition to our family, which came as a precious gift on our first wedding anniversary.	0
In my dream, I imagined that Jr was born and weighed 7 pounds and 5 ounces, which I found quite surprising and funny.	0
Today is the day my baby was supposed to be born, but instead, he arrived a little earlier to celebrate Valentine's Day with me. Meet Jeremy, my precious little boy!	0
The widely-accepted average weight at birth is around 7 pounds and 6 ounces, while the frequently chosen date for births is the 26th. Additionally, the common range for newborn height is between 20 and 21 inches.	0
Does anyone have any advice on how to encourage a breech baby to turn on its own? I am currently 37 weeks pregnant and really want to avoid having a caesarean section.	0
There are only 5 weeks and 2 days remaining until my baby is due.	0
I will be 37 weeks pregnant tomorrow and I am feeling extremely restless because my doctor is considering inducing labor. This is mainly due to the fact that my baby, Lilli, is estimated to be larger in size than usual.	0
I'm already quite frightened as it is. I was born at a weight of 10 pounds and 4 ounces, while Pete was a whopping 13 pounds. So, the sooner this baby arrives, the better.	0
What a stunning picture, Susan! Thank you for posting it :) "Our adorable Leo was born on August 10, 2016, weighing 9 pounds and 1 ounce of pure joy.	0
Alarin Allen Thoele entered the world on Sunday evening, precisely at 11:02pm. Weighing an impressive 10 pounds and 2 ounces, he is truly an exceptional nephew and brings joy to all who know him.	0
I am delighted to announce that he has arrived 🌵 My VBAC, which was induced without medication, was a success at 39 weeks and 4 days. He was born on 7/8/14 at 4:26 pm, weighing 7 pounds and 14 ounces.	0
Haha, you're incredibly amusing! I'll reach full term in just a few days, and I promise to tweet "Thundercats are go!" when it happens.	0
I uploaded a video to my YouTube channel featuring my 39-week baby bump as my due date is tomorrow.	0
It seems like it's the season of boys! Kate and Prince William have just welcomed a baby boy weighing 8lb 6oz.	0
"I'm feeling very uncomfortable at 37 weeks pregnant, and I plan to take a break from my usual activities until our son decides to be born."	0
I am currently in the final stages of pregnancy with my third child, and HSM remains the workout that I love the most.	0
I'm currently 37 weeks pregnant and my baby is in the breech position. I'm feeling a bit anxious about this as it is quite late in my pregnancy.	0
We are happy to announce the arrival of Jaice Blackwell to the Squad! He was born on April 12, 2016, at 11 am, weighing 6 pounds and 1 ounce. Welcome, little nephew!	0
I hoped to finish all tasks before reaching full term, which will happen on Wednesday. However, it seems unlikely as the kids are not cooperating in allowing us to clean and organize.	0
Inbox Q: Please can you pist this for me.  My son was born on Friday weighing 7lb 9oz, he had issues with his... http://fb.me/1xXst5G7L 	0	1
measuring on the 95% percentile, estimated weight at birth 9lb 8oz.. pray for me 	0	1
Laura asks "I would love some feedback to see if I'm getting all my bases covered here: I'm 38 weeks pregnant.... http://fb.me/2itxBTyn8 	0	1
Congrats!! So excited for you! Welcome to having 2 kids! RT  @EricTTung : Silas Robert Tung, 7lb 5oz 22 in born 12:04 this afternoon! 	0	1
Congrats!! So excited for you! Welcome to having 2 kids! RT  @EricTTung : Silas Robert Tung, 7lb 5oz 22 in born 12:04 this afternoon! 	0	1
My sister is a warrior! She delivered my nephew today! 9lbs 2 ounces. No epidural! I admire her strength!  Moms are amazing! 	0	1
Exactly 3 months today is my due date! I can't wait to have my little man here with us! 	0	1
Meet my new nephew . Zander Sai 6 pounds 2 ounces of cuteness 	0	1
"Hi I've been ebf my 23 month old daughter not to mention I'm 39 weeks pregnant. I just want to know if they were... http://fb.me/53mHCvL22 	0	1
@gentaaa__  that's booku small gorl you need to come eat with me my bby 7 pounds 12oz 	0	1
I have another baby brother Oliver. Born 01/02/15 11:34pm weighing 9lb 10oz. Can't wait to meet him & Leo can't wait to meet his uncle. 	0	1
Congrats!! So excited for you! Welcome to having 2 kids! RT  @EricTTung : Silas Robert Tung, 7lb 5oz 22 in born 12:04 this afternoon! 	0	1
My sister is a warrior! She delivered my nephew today! 9lbs 2 ounces. No epidural! I admire her strength!  Moms are amazing! 	0	1
Today is my due date but everyone knows our little boy decided to come before which I knew he would… https://instagram.com/p/4iUfRLgxmD/ 	0	1
Exactly 3 months today is my due date! I can't wait to have my little man here with us! 	0	1
Meet my new nephew . Zander Sai 6 pounds 2 ounces of cuteness 	0	1
"Hi I've been ebf my 23 month old daughter not to mention I'm 39 weeks pregnant. I just want to know if they were... http://fb.me/53mHCvL22 	0	1
@gentaaa__  that's booku small gorl you need to come eat with me my bby 7 pounds 12oz 	0	1
I have another baby brother Oliver. Born 01/02/15 11:34pm weighing 9lb 10oz. Can't wait to meet him & Leo can't wait to meet his uncle. 	0	1
Welcome to the world Miles Parry! Born this morning at 10:26, weighing 7lbs10oz! Can't wait to meet my god son 	0	1
Awe  RT  @CP24 : BREAKING: The Duchess of Cambridge has given birth to a baby girl weighing 8lbs, 3oz. 	0	1
I got coupons in the mail because apparently im 40 weeks pregnant so if any moms are needing coupons for 18$ off baby form. hmu 	0	1
I can't wait for tomorrow & Tuesday! I will finally know if my son is going to come early or not. He's a big boy already @ 34 wks- 6lbs, 7oz 	0	1
Anonymous asks: I'm 37 weeks pregnant and my RLS is out of control! Does anyone have any suggestions on how to help ease it? Thanks! 	0	1
My beautiful baby niece was born Monday night! She was 8 lbs 1 oz and 5 weeks early. She's a healthy… http://instagram.com/p/hhtYE_QHuN/ 	0	1
[Vent/Support] Today is my due date. 	0	1
"I'm 38 weeks today, I've been leaking water since this morning with bloody show, no real contractions have... http://fb.me/2cO9nAwPO 	0	1
Photo: My daughter is here! Born at 12:35 am. 6lbs, 1 oz. Tiny little one is doing great! We love her name!... http://tmblr.co/Znkltq1O1fTnX 	0	1
Kaylee asks: I have a newborn that is 11 days old. She was born 6 pounds 13 oz. When we left the hospital she... http://fb.me/2hGrCfWrg 	0	1
Congratulations to nbucceri + family on the birth of sweet baby Levi James on Saturday! 6lbs 6oz… https://instagram.com/p/BIVgzupjHov/ 	0	1
Damn Im full term in two months...  I'm scare all over again. 	0	1
I added a video to a  @YouTube  playlist http://youtu.be/zy0Bd4px2Xg?a MY DUE DATE IS TOMORROW- 39 WEEKS BABY BUMP 	0	1
Introducing my lil nephew Josiah Nathaniel weighing 6 lbs 8 oz 19 1/4 in. He's just perfect! 	0	1
@clairecobble  gone for another week and works so only has 2 real days to help me before I'm full term ! 	0	1
“ @LauraGoswell : 10days till my due date my child best come before and no later ” fingers and arms crossed 	0	1
My niece was born last night at 10:38pm weighing 6lbs 4oz & 20" long!!!! Welcome Hayden Elizabeth Clark ♡ 	0	1
