brother Tweet	Positive
Waffles and Mac n cheese for dinner because I'm 38 weeks pregnant today and that's all I'm craving. 	1	0
I'd like to Welcome Nova Helene Estrada born at 2:56pm 8/21/17 weighing 7lbs 6oz I've never felt a love like his before so obsessed bby 	1	0
I was due yesterday !  But no sign of anything, the baby is 9 pounds so I'm the process of inducement 	1	0
Today is my due date & I'm just frustrated 	1	0
Thought baby was gunna be over and she was 3 days early, our beautiful baby daughter, born 21/07/14 weighing 8lb 2oz..Lyla Jayne Goldsmith 	1	0
Oh and I'm 39 weeks preggo... 	1	0
@sayreenah I have 9 days until my due date, I'm so ready. I just wanna see him already 	1	0
Welcome to the world Riley Josephine! She was born 7-17-17 at 11:08pm. She's a whopping 9lbs 6 oz and 22 inches. She's healthy and perfect.. 	1	0
Our baby girl is here. She arrived at 12:48 weighing 7lbs 3oz 18.5in. 	1	0
Tomorrow I will have 1 week until my due date. Hurry up Eva 	1	0
excuse me chunky boy, you're being evicted.. 10 days til my due date  https://instagram.com/p/BXdRFCAFKbM/ 	1	0
Carson Grey Dushack was welcomed into the world yesterday at 3:06 PM weighing 7 lbs 3oz. Couldn't be any more happy with how perfect he is 	1	0
Well, today's my due date lol... 	1	0
9 days until my due date !!! I can't wait for lil' man to get here !!  #ProudMommy 	1	0
Watching One Born and a 16 year old girl just gave birth to a 8lb 14oz baby!! What a champ! Olivia was 8lbs and that was hard enough 	1	0
Hi I'm Ella Grace! I was born at 4:39 pm on 6/26/13! I'm 19.5 inches and 6 pounds 13 ounces! 	1	0
Charlie Armas Gerardo born September 12, 2017  @7 :17 pm, weighing 6 lbs and 7 oz. 	1	0
Joel at birth: 20 in, 7lbs3oz Joel at 3 month check: 26 in, 16lbs Joel at 5 month check: 28 in, 17lb12oz 	1	0
@kuhhhhatec I'm 38 weeks & it was only $39 because it was my first time 	1	0
Paige Marie Francis Born 1:38am 29/10/15 8 pounds 4 ounces 51 centimetres https://instagram.com/p/9aXk2FM1yc/ 	1	0
I am 38 weeks and 5 days and I'm ready for this baby to come out! 	1	0
Tiny Human arrived last night! He's yet to be named,  but he's 7 lbs 12 oz of pure deliciousness. Eek! 	1	0
I'm 38 weeks and over it 	1	0
@Pauline_Campos  The baby is due in two weeks. I am 37 weeks. 	1	0
3 weeks till my due date 	1	0
Saabir is here  7lbs 13Oz 	1	0
@stuheritage  I’m 39 wks + 2 days & I’ve just read this to my partner. I’m now sitting in a tear & snot-soaked dressing gown. Lovely piece. 	1	0
Baby Jax has arrived  8 lbs 15 oz 21 1/4 inches long 	1	0
Gianni was born 9:01 this morning 6lbs 15oz my mini me 	1	0
@sayhellodavid  thanks! He was born yesterday morning, Samuel 'Sam' Wilfred, 6lb 4oz, 11 days early!! He's a cutie! X 	1	0
I'm 37 weeks just a couple of weeks to go.... I'm so over being pregnant but I want to have her on her or after her due #May23 #GeminiTwins 	1	0
4 days until my due date and I'm losing my mind.  I JUST WANNA HOLD MY LITTLE BABY IN MY ARMS. 	1	0
@jred196  not long at all!!!! I'm 38 weeks on Monday xxx 	1	0
I'm full term & dilated & my doc said I could go any day now. Has me looking over my shoulder every contraction/movement... 	1	0
Hey guys, he's here!! Luca James Ziegelman born at 11:16PM on December 11th 2016 weighing 7 pounds 15 ounces. 	1	0
I really didn't know what love  was until I met you  my life just got so real. I love you. Ivanna Janelle Diaz born 6lb 15oz at 21in 	1	0
My due date is tomorrow.. will the baby come tonight or tomorrow? 	1	0
Our baby boy is measuring almost 9lbs & measuring as if my due date was yesterday 	1	0
Terrance Lionell Taylor Junior born at 2:31 a.m, 8 lbs 11 oz &21 & a 1/2 inches long #hesPERFECT #lookinglikedaddy 	1	0
At 2:44 am, we welcomed Calvin Scott at 6lb 5oz. Only a few pushes and he was here! He is eating like… https://instagram.com/p/3CDKkLR1pP/ 	1	0
I live in Australia. Have no private health insurance. I'm 37 wks pregnant. I have gestational diabetes & medically retired from chronic 	1	0
Princess is here! 9lbs 1oz 21 inches of perfection! Nyla Ann Holmes 	1	0
@aliciavitarelli  Baby Brynn is here! Born 6/27 at 7:36pm! She was 8lbs and 5oz and 21 inches long! 	1	0
Raeya  born:10/24/13 7lbs 13 oz.  http://instagram.com/p/f33TWdgtea/ 	1	0
Happy born day DeLayni Kay Lynn Cudney  Dec. 4th, 2015.  @1 :22pm 8lbs 3oz. 	1	0
Baby girl is here! She was born 12/16/15 at 6:24am 7lbs 13oz and 21in long. Everyone meet Paityn ♡ 	1	0
Today is my due date & my babygirl is not here 	1	0
I'm 37 weeks today. Next week is my last week at Dominos 	1	0
13 days until my due date 	1	0
Tomorrow is my due date & I don't think Avayah is trying to come out lol  like noooooooo omg 	1	0
Introducing the love of our lives • Camden James Krysh • born 1-10-15 at 1:20am, 7 lbs 6 oz. Healthy… http://instagram.com/p/xsTQKTu7JR/ 	1	0
Welcome to the world little Ellie Marie Brencher, you complete our family  7 lbs 12 oz 20… http://instagram.com/p/wpUp5qkZEF/ 	1	0
Raeleigh Annalyn Smith- Born on August 25th, 2014 at 9:33pm. She weighs 7 pounds, 3 ounces and… http://instagram.com/p/sKzWrlHxwE/ 	1	0
3 days away from my due date and my baby still isn't here 	1	0
I think it's disgusting that my mother has the right to call me fat. I'm 37 weeks pregnant for fucksake! 	1	0
My baby is here :) 7lb 7ounces 20 in long! I'm in love 	1	0
I'm scheduled for the 29th. My doctor ain't tryna hear me. I'm 39 weeks Thursday and I was like soooo Thursday? 	1	0
Sooooooo tomorrow is my due date..... 	1	0
'I warned you about being uncomfortable months ago' yeah, except I'm 38 weeks pregnant and you gave birth at 32 weeks, huge difference 	1	0
So I'm 40 weeks 4 days pregnant. #thatswhatsup  #norushbaby #ienjoywalkinglikeapenguin 	1	0
Everyone's off to somewhere warm and I'm stuck here bc I'm 38 weeks pregnant 	1	0
Couldn't post anythin cuz of my emergency C-Section: Evangelyn Abigail Perez Born 5/25/16 @ 8:20am 7lbs 9oz 20.5inch long Welcome Babygirl 	1	0
My due date is in 10 days.. 	1	0
@lucy_skerritt  I've got 4 days until my due date!!  ...hopefully not long now, I feel like a ticking timebomb  haha xx 	1	0
can't believe my due date is in 2 days... & if she's not here by tuesday i'll be getting induced that night...  getting so close!! 	1	0
Soo I was supposed to be induced today at 5 pm and my induction was cancelled. But my due date is in 10 days so she could be here anytime. 	1	0
nothing consistent. She can come now tho, I wouldn't mind lol. Im 38 weeks tomorrow. 	1	0
Today is my due date and there's NO sign of this baby. I'm so fed up 	1	0
when she was born she was 6lbs 9oz. Now she's only 15 lbs 	1	0
4 days until my due date. I... I don't even know how to be human right now because there are too many appendages in me 	1	0
 Only 8 days until my due date?!?! Well whatever that means, I am letting it go because I could… https://instagram.com/p/0nTLChvbmH/ 	1	0
My due date is tomorrow...but Im not sure anyone gave baby the memo. I've never had a baby come naturally before it's due date #preggoprobs 	1	0
Roll call!  What were your babies birth weights?  Mine was 6lb 10oz!  #newborn #weight #pounds #ounces #kilos 	1	0
O'mari is finally here, 7lbs 14oz & he is absolutely perfect 	1	0
IM 4 DAYS AWAY FROM MY DUE DATE AND ANGEL AND MY MOMS PHONES ARE GOING TO VOICEMAIL 	1	0
Carter Ray Jordan; born January 31st at 4:58 am. 7lbs 2oz & 20.5 inches long. My heart has never been so full 	1	0
My due date is 12 days away 	1	0
I'm a mommy! Hubs and I welcomed Adeline Michelle! 6 lbs 14 oz,19 and 3/4 inches long and a head of blonde hair! 	1	0
Today I'm 37 weeks two more weeks and my baby boy will be my new year gift 	1	0
Tmrw is my due date y'all.. 	1	0
Gave Birth To My beautiful freckle Face baby boy Jase Malik . !!! He's 8lbs 3oz  . !!!! I'm in love ! 	1	0
OMG IM DUE TOMORROW. Scary shit, man. 	1	0
Shakil so damn dumb he must forget that I'm 38 weeks pregnant & just be leaving me in the house smh 	1	0
yalllllllllll i have 15 days til my due date 	1	0
@gwenix  I'm due in 3 days. If he doesn't come on his own, I will induce in 10. My midwife was fine w/ this given that he's had steroid shots 	1	0
My due date is in 17 days. Holy crap where did the time go. 	1	0
Well.. today is my due date hopefully baby Michael comes today 	1	0
I'm 38 weeks pregnant! Holy cow! I have never been this pregnant before 	1	0
I WANT MY BABY ALREADY OUT DAMMIT!!!!!  TODAY IS MY DUE DATE!! 	1	0
15 days until my due date! 	1	0
My little man has put on a whole 9oz's from his birth weight and now weighs 7lb 15oz's 	1	0
Waffles and Mac n cheese for dinner because I'm 38 weeks pregnant today and that's all I'm craving. 	1	0
I'd like to Welcome Nova Helene Estrada born at 2:56pm 8/21/17 weighing 7lbs 6oz I've never felt a love like his before so obsessed bby 	1	0
I was due yesterday !  But no sign of anything, the baby is 9 pounds so I'm the process of inducement 	1	0
Today is my due date & I'm just frustrated 	1	0
Thought baby was gunna be over and she was 3 days early, our beautiful baby daughter, born 21/07/14 weighing 8lb 2oz..Lyla Jayne Goldsmith 	1	0
Oh and I'm 39 weeks preggo... 	1	0
@sayreenah I have 9 days until my due date, I'm so ready. I just wanna see him already 	1	0
Welcome to the world Riley Josephine! She was born 7-17-17 at 11:08pm. She's a whopping 9lbs 6 oz and 22 inches. She's healthy and perfect.. 	1	0
Our baby girl is here. She arrived at 12:48 weighing 7lbs 3oz 18.5in. 	1	0
Tomorrow I will have 1 week until my due date. Hurry up Eva 	1	0
excuse me chunky boy, you're being evicted.. 10 days til my due date  https://instagram.com/p/BXdRFCAFKbM/ 	1	0
Carson Grey Dushack was welcomed into the world yesterday at 3:06 PM weighing 7 lbs 3oz. Couldn't be any more happy with how perfect he is 	1	0
Well, today's my due date lol... 	1	0
9 days until my due date !!! I can't wait for lil' man to get here !!  #ProudMommy 	1	0
Watching One Born and a 16 year old girl just gave birth to a 8lb 14oz baby!! What a champ! Olivia was 8lbs and that was hard enough 	1	0
Hi I'm Ella Grace! I was born at 4:39 pm on 6/26/13! I'm 19.5 inches and 6 pounds 13 ounces! 	1	0
Charlie Armas Gerardo born September 12, 2017  @7 :17 pm, weighing 6 lbs and 7 oz. 	1	0
Joel at birth: 20 in, 7lbs3oz Joel at 3 month check: 26 in, 16lbs Joel at 5 month check: 28 in, 17lb12oz 	1	0
@kuhhhhatec I'm 38 weeks & it was only $39 because it was my first time 	1	0
Paige Marie Francis Born 1:38am 29/10/15 8 pounds 4 ounces 51 centimetres https://instagram.com/p/9aXk2FM1yc/ 	1	0
I am 38 weeks and 5 days and I'm ready for this baby to come out! 	1	0
Tiny Human arrived last night! He's yet to be named,  but he's 7 lbs 12 oz of pure deliciousness. Eek! 	1	0
I'm 38 weeks and over it 	1	0
@Pauline_Campos  The baby is due in two weeks. I am 37 weeks. 	1	0
3 weeks till my due date 	1	0
Saabir is here  7lbs 13Oz 	1	0
@stuheritage  I’m 39 wks + 2 days & I’ve just read this to my partner. I’m now sitting in a tear & snot-soaked dressing gown. Lovely piece. 	1	0
Baby Jax has arrived  8 lbs 15 oz 21 1/4 inches long 	1	0
Gianni was born 9:01 this morning 6lbs 15oz my mini me 	1	0
@sayhellodavid  thanks! He was born yesterday morning, Samuel 'Sam' Wilfred, 6lb 4oz, 11 days early!! He's a cutie! X 	1	0
I'm 37 weeks just a couple of weeks to go.... I'm so over being pregnant but I want to have her on her or after her due #May23 #GeminiTwins 	1	0
@jred196  not long at all!!!! I'm 38 weeks on Monday xxx 	1	0
I'm full term & dilated & my doc said I could go any day now. Has me looking over my shoulder every contraction/movement... 	1	0
Hey guys, he's here!! Luca James Ziegelman born at 11:16PM on December 11th 2016 weighing 7 pounds 15 ounces. 	1	0
I really didn't know what love  was until I met you  my life just got so real. I love you. Ivanna Janelle Diaz born 6lb 15oz at 21in 	1	0
Feeling really chuffed with myself as baby is now above birth weight at 7lb9oz. It's been tough beastfeeding but much more confident now! 	1	0
15 days until my due date  holy crap #surreal 	1	0
#ParentChallenge Born 1/14/15 6 lbs 5 oz. My baby girl is so beautiful and smart. Blessed w the best. 	1	0
My little girl was born 1st July and weighs 8lb 13oz  back on slimming world since the birth and lost 14lb total since 	1	0
I'm 37 weeks and 2 days today and sleep is nowhere in my near future #UNCOMFORTABLEASFUCK 	1	0
My due date is tomorrow and this baby is still showing minimal signs of going aaaaaaanywhere! 	1	0
Our Little Princess   Amelia Grace Brown Born 12/5/17 at 04:50 weighing 7lb 12oz. Amelia is just perfect and I'm besotted already! 	1	0
I'm 41 weeks. If he's not coming out and my body is trying, there's probably damn good reason. I'm in pain but I'm still 	1	0
Welcome to the world my precious angel Addisyn Kay Lynn Sian born at 11:41am, weighing 6 pounds and 15 ounces, and measuring 19 1/4 inches 	1	0
I'm 37 weeks pregnant and I'm so scared that she'll come before 	1	0
Baby MIB was born on 10/22 at 7:50 pm. Weighing in at 9 lbs 11 oz, and 23 inches long! :) #happy 	1	0
Thank you God! Everything came out good! Alonso Noel 1/11/14 7lbs 9oz 	1	0
Eva LeeAnn Wood was born at 2:09 A.M. on March 1st 2017. She is 7 pounds 8 ounces and 18 inches and 3 quarters long. 	1	0
yup. Came in at 11:18AM at 8lbs 11oz and 21.5 inches long. 	1	0
I can't believe my due dates in 3 weeks and I'm still in school 	1	0
My due date is in 6 days !!! 	1	0
@derekmoran5  meet baby Freddie born 1219pm yesterday weighing 7lbs 2oz Cant wait for you to meet him! 	1	0
Arabella Grace was born 8/28/16 weighing 7lbs 5 oz, 20in 	1	0
I'm 39 weeks an I have 5 days to go 	1	0
Brixton david-michael was born at 7:59 this morning. 7 lbs 7 oz. 	1	0
Marcos Ethan Cruz  Born: October 31st at  11:15pm 6 pounds 9 ounces & 19 inches. His perfect 	1	0
Brielle Marie Galvez born 9/14/15 @ 3:02am, 7lbs 7oz, 20.5 inches my heart is so full 	1	0
Me and bradley r getting ready to go and see r baby  Cant believe im 37 weeks today.. So excited we r !!! 	1	0
My mom tells me to hold up my stomach whenever I sneeze but I'm 38 weeks pregnant...I'm over being this huge & beyond ok if the baby comes 	1	0
Aubri Gabrielle Little, born in November 30th, 2016 at 12:41 am. 7 pounds 10 oz. I'm in love already.  I'll post pictures later 	1	0
@adampotter1  she's such a stubborn little diva haha, I'm due tomorrow though so only another 2 weeks at the most 	1	0
Today's my due date.. crazyyy 	1	0
you got the dreaded lightening crotch Steph? I'm 40 weeks + 2 days pregnant, it's not fun this waiting around! 	1	0
13 days away from my due date 	1	0
Today is my due date. No baby. 	1	0
My due date is 2 weeks and 3 days away  seem so far away 	1	0
Piper Reanne Duncan, born at 6:18 , 7 pounds 6 oz,  Were so in love . http://instagram.com/p/qL-_VEmNkx/ 	1	0
Today is my due date! I bought this beer when I was pregnant & I knew exactly when I would break into… http://instagram.com/p/om8nY0iws-/ 	1	0
I'm so exhausted but my baby boy is here  7 pounds 10 ounces & 19 inches long. I can't wait until I can see him & hold him. 	1	0
I gave birth to a blessing today. 8 pounds 12 ounces I told y'all he was gonna be big as hell 	1	0
With my luck my water would break in the chair .. Considering today is my due date . 	1	0
15 days until my due date 12/12/14 	1	0
Yeah you get more chill with the 2nd baby, but I'm 39 weeks and we still haven't put the car seat in. BUT we have lots of chips. #priorities 	1	0
my due date is tomorrow this is what I get for saying he was gonna come early 	1	0
9 days until my due date, predictions in now! I think 6th Aug, 8lbs 6oz and a mullet of black hair like me when I was born 	1	0
I'm 5 days away from my due date. 5. Holy smokes. 	1	0
How do you go into labor early  I'm 38 weeks so it's not to early 	1	0
5 days until my due date and 9 until my scheduled c-section. But this little lady is welcome to come before them both!! 	1	0
Last baby bump picture until babyT arrives. I am 38 weeks pregnant as of Tuesday and am dying to meet… http://instagram.com/p/lC7gELo6Rl/ 	1	0
Exactly one week ago at 5:53 pm I gave birth to this handsome 7lb 15oz little boy. This week has been… https://instagram.com/p/0s-esQoIjv/ 	1	0
Baby Ezra is here ! 6 pounds 6 ounces 	1	0
9 days till my due date 	1	0
I'm delighted to introduce you all to our son, Harrison Joseph! Born 23rd June at a very robust 4.2kg with an abso… http://ift.tt/2s3r8VN 	1	0
Knowing my due date is 13 days away: 	1	0
1 week until my due date.. Let's pray there's more progress at this doctor appointment! 	1	0
Everyone meet Aubrey Alexis Schmidt, born 11:15 8lbs4oz 19.5in!  Way to go on another beaut seester!!… http://instagram.com/p/k7daZUHuKh/ 	1	0
